url,mname,id,name,transactiontype,bonusfixed,amount,minwithdraw,maxwithdraw,rollover,balance,claimconfig,claimcondition,bonus,bonusrandom,reset,mintopup,maxtopup,referlink,perceived_value,is_new,is_last
https://crown69.co,CROWN69,706616,Season Kickoff,,360.00,360.0,432,20,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,52.85982559147609,1,1
https://crown69.co,CROWN69,715976,Matchday Multiplier,,460.00,460.0,552,40,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,65.38202714313287,1,1
https://crown69.co,CROWN69,719425,Semi-Final Surge,,580.00,580.0,696,80,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,78.38406817986434,1,1
https://crown69.co,CROWN69,763533,Grand Final Glory,,740.00,740.0,888,160,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1""}",FREE,0.00,,HOURLY,,,,91.87057481826628,1,1
https://crown69.co,CROWN69,751188,365 Days Free Credit,,10.00,10.0,1500,20.88,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.1024621226497607,1,1
https://ijoker88au.com,IJOKER88,212732,<b>JOIN TELEGRAM<b>,,100.00,100.0,1000,10,0.00,,"{""displayAngpaoText"":""0"",""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0"",""creditLessThan"":0.1,""registerDate"":""2023-01-01"",""mustJoinTelegramChannel"":""iJokerchannel88"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,,,,,2.725215249163835,0,1
https://ijoker88au.com,IJOKER88,212136,<b>DAILY FREE CREDIT<b>,,88.00,88.0,288,15,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0"",""displayAngpaoText"":""0"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,12.629885195615032,0,1
https://ijoker88au.com,IJOKER88,212141,<b>FREE SHARE EVENT<b>,,1,1.0,0,288,0.00,,"{""customBonus"":""sharebonus"",""creditLessThan"":1,""startDate"":""2024-09-10"",""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0"",""changeGameId"":1,""walletId"":1}",CUSTOM,0.00,,,,,,86.67105251051989,0,1
https://jaws68.com,JAWS68™ The Ultimate Sports & Pokies in Australia,799601,1X2 SOCCERS,,10.99,10.99,150,20,0.00,,"{""creditLessThan"":1,""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,WEEKLY,,,,2.035522844239181,1,1
https://jaws68.com,JAWS68™ The Ultimate Sports & Pokies in Australia,799599,SOCCER MANIAC BONUS,,5.99,5.99,100,10,0.00,,"{""creditLessThan"":1,""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,WEEKLY,,,,1.1982955349478785,1,1
https://jaws68.com,JAWS68™ The Ultimate Sports & Pokies in Australia,,COMMISSION,COMMISSION,,0.25,,1000,,,,,,,,,,,17.961238907697417,1,1
https://hollywoodaus.com,HOLLYWOOD,749961,<b>VIP Free 38</b>,,38.00,38.0,1080,15,0.00,,"{""creditLessThan"":0.1,""changeGameid"":1,""displayDescriptionOnly"":""0"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,0.803517532020747,1,1
https://hollywoodaus.com,HOLLYWOOD,137505,<b>FREE 365</b>,,2.00,2.0,100,20,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1""}",FREE,0.00,,DAILY,,,,0.36187915196815357,1,1
https://hollywoodaus.com,HOLLYWOOD,464725,"<b style=""color:gold;"">Download APK</b>",,20.00,20.0,400,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""registerDate"":""2024-04-22"",""changeGameid"":1,""mobileAppOnly"":""1"",""displayAngpaoText"":""1"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,1.0342292288611417,1,1
https://iau9.com,BonzaWin (AUD),817240,2026 Sign Up & Get FREE I,,9.00,9.0,299,20,0.00,,"{""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0"",""displayAngpaoText"":""0"",""walletId"":1,""changeGameId"":1,""creditLessThan"":0.1}",FREE,0.00,,,,,,0.660829033571012,1,1
https://iau9.com,BonzaWin (AUD),485680,EXCLUSIVE APP FREE,,10.00,10.0,199,10,0.00,,"{""startDate"":""2025-08-09"",""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""mobileAppOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.9945015538788535,1,1
https://jackpotau.com,JACKPOTAU,771378,WELCOME BACK FREE,,100.00,100.0,2000,20,0.00,,"{""displayAngpaoText"":""0"",""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1""}",FREE,0.00,,MONTHLY,,,,1.4547966200963671,1,1
https://jackpotau.com,JACKPOTAU,487171,Everyday Free Chip,,10.00,10.0,100,15,0.00,,"{""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,2.717859814853726,1,1
https://mrpoint.co,MRPOINT,215030,<b> Day 1 (Monday),,10.00,10.0,1000,20.33,0.00,,"{""claimTime"":""N=1"",""creditLessThan"":0.1,""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1""}",FREE,0.00,,WEEKLY,,,,0.16868609372923096,1,1
https://king88pokies.com,King88,176794,"<b style=""color:#FFD700"">Special Hourly Free</b>",,2.88,2.88,388,20,0.00,,"{""creditLessThan"":0.1,""mobileAppOnly"":""1"",""displayAngpaoText"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,HOURLY,,,,0.10696598630563894,1,1
https://king88pokies.com,King88,828179,"<b style=""color:#FFD700"">Special Daily Free</b>",,8.88,8.88,588,20,0.00,,"{""creditLessThan"":0.1,""mobileAppOnly"":""1"",""displayAngpaoText"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.27879812123321696,1,1
https://king88pokies.com,King88,106531,"<b style=""color:#FFD700""> Share & Free</b>",,8,8.0,80,20,0.00,,"{""customBonus"":""sharebonus"",""creditLessThan"":0.1,""startDate"":""2024-02-01"",""mobileAppOnly"":""1"",""maxCount"":3,""displayAngpaoText"":""1"",""walletId"":1,""changeGameId"":1}",CUSTOM,0.00,,,,,,2.941373888267406,1,1
https://kingtech88.com,KINGTECH88,1647,Daily Free Chips,,2.88,2.88,100,10,0.00,,"{""creditLessThan"":0.2,""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.45877145650104084,1,1
https://mrpokies77.com,MR.POKIES77,215809,<b>Monday</b>,,10.00,10.0,1000,20.15,0.00,,"{""claimTime"":""N=1"",""creditLessThan"":0.01,""mobileAppOnly"":""1"",""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1""}",FREE,0.00,,WEEKLY,,,,0.1682189374487242,0,1
https://mrpokies77.com,MR.POKIES77,802837,<b>Restore Maintenance Bonus</b>,,8.00,8.0,500,8,0.00,,"{""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,,,,,0.2148104872235273,1,1
https://mrpokies77.com,MR.POKIES77,180941,<b>FREE 365</b>,,5.00,5.0,100,0.05,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,0.019232610012774754,1,1
https://mrpokies77.com,MR.POKIES77,213611,<b>Download Apps Daily</b>,,20.00,20.0,500,5,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""registerDate"":""2024-06-17"",""walletId"":1,""changeGameld"":1,""mobileAppOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,0.5846942029551774,1,1
https://mrpokies77.com,MR.POKIES77,835455,<b>▶️REFRESHING FREE</b>,,88.00,88.0,600,15,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1""}",FREE,0.00,,WEEKLY,,,,5.0460430296218215,0,1
https://luckymate88.com,Luckymate88,720141,Daily Free $5,,5.00,5.0,100,3.99,0.00,,"{""creditLessThan"":0.1,""mobileAppOnly"":""0"",""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,0.6336356620086705,0,1
https://luckymate88.com,Luckymate88,720142,(Download APP) Free $10,,10.00,10.0,150,3.99,0.00,,"{""creditLessThan"":0.1,""mobileAppOnly"":""1"",""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,WEEKLY,,,,0.9492075683724848,0,1
https://luxeau777.com,LUXEAU777,230235,<b>Free Slot 365Days,,3.00,3.0,150,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,0.2915211013307543,1,1
https://luxeau777.com,LUXEAU777,447384,<b>Luxury Event Giveaway</b>,,18.00,18.0,250,10,0.00,,"{""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,WEEKLY,,,,1.6202193214695504,1,1
https://luxeau777.com,LUXEAU777,775516,<b>Download Luxeau777 APK</b>,,20.00,20.0,450,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""registerDate"":""2024-06-17"",""walletId"":1,""changeGameId"":1,""mobileAppOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,0.8926396100823013,1,1
https://me99aud.com,Me99,99833,me99 APP BONUS,,15.00,15.0,500,10,0.00,,"{""creditLessThan"":1,""displayDescriptionOnly"":""1"",""mobileAppOnly"":""1"",""displayAngpaoText"":""1"",""fixRT"":1,""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.5359404081626119,1,1
https://penguin88.club,PENGUIN88,129048,<b>Daily Free 365Days</b>,,10.00,10.0,555,23,0.00,,"{""walletId"":1,""changeGameId"":1,""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""registerDate"":""2023-10-01""}",FREE,0.00,,DAILY,,,,0.36570981837787514,1,1
https://penguin88.club,PENGUIN88,129046,<b>SHARE BONUS</b>,,1,1.0,15,20,0.00,,"{""customBonus"":""sharebonus"",""creditLessThan"":1,""startDate"":""2024-02-01"",""walletId"":1,""changeGameId"":1}",CUSTOM,0.00,,,,,,1.577501938388805,1,1
https://penguin88.club,PENGUIN88,140065,<b>Download APP</b>,,8.00,8.0,300,20,0.00,,"{""walletId"":1,""changeGameId"":1,""creditLessThan"":""0.10"",""mobileAppOnly"":""1"",""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,,,,,0.563652124200173,1,1
https://neolux.vip,NEOLUX,814615,"<b style=""color:#686A6C;"">365 DAY X2 FREE</b>",,10.00,10.0,150,5,0.00,,"{""creditLessThan"":0.1,""walletId"":1,""changeGameid"":1,""displayDescriptionOnly"":""1"",""changeGameId"":1}",FREE,0.00,,DAILY,,,,1.0580525410463437,1,1
https://neolux.vip,NEOLUX,721980,"<b style=""color:#686A6C;"">DAY 1 MONDAY</b>",,10.00,10.0,1000,14.88,0.00,,"{""creditLessThan"":0.1,""walletId"":1,""claimTime"":""N=1"",""displayDescriptionOnly"":""1""}",FREE,0.00,,DAILY,,,,0.1524215000014297,1,1
https://pokiesbillion.com,POKIESBILLION,241382,<b>Download PokiesBillion APK</b>,,20.00,20.0,450,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""registerDate"":""2024-06-17"",""walletId"":1,""changeGameId"":1,""mobileAppOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,0.8926396100823013,1,1
https://pokiesbillion.com,POKIESBILLION,786911,<b>✅Hourly Free,,3.00,3.0,100,3,0.00,,"{""creditLessThan"":0.1,""walletId"":1,""changeGameld"":1,""displayAngpaoText"":""1"",""displayDescriptionOnly"":""1""}",FREE,0.00,,HOURLY,,,,0.2797752645108979,1,1
https://pokiesbillion.com,POKIESBILLION,802814,<b>Restore Maintenance Bonus</b>,,8.00,8.0,450,10,0.00,,"{""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,,,,,0.2674287575537815,1,1
https://pokiesbillion.com,POKIESBILLION,236699,<b>Free All Slot 365Days,,3.00,3.0,150,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,0.2915211013307543,1,1
https://pokiesbillion.com,POKIESBILLION,838022,<b>▶️Billion Appreciate 1</b>,,38.00,38.0,500,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1""}",FREE,0.00,,WEEKLY,,,,1.8197314677822884,1,1
https://richman96.com,Richman96 Official Site - Online Gaming Australia,124299,Daily Check In Free,,6.00,6.0,500,20,0.00,,"{""creditLessThan"":0.01,""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.2039351427681441,1,1
https://neiro55.com,NEIRO55,838056,"<b style=""color:RED;"">MONDAY</b>",,10.00,10.0,777,15,0.00,,"{""claimTime"":""N=1"",""creditLessThan"":0.01,""displayDescriptionOnly"":""1"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,WEEKLY,,,,0.20950808098223528,0,1
https://neiro55.com,NEIRO55,179616,<b>Daily Free</b>,,25.00,25.0,500,10,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.1,""displayAngpaoText"":""1"",""ignoreTrxAmount"":1,""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,1.0494025324877412,1,1
https://neiro55.com,NEIRO55,179540,<b>For Android Member</b>,,35.00,35.0,700,10,0.00,,"{""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1"",""mobileAppOnly"":""1"",""ignoreTrxAmount"":1,""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,1.0725220628137517,1,1
https://ozlotto88.com,OZLOTTO88,239919,Daily Free Chip,,4.00,4.0,400,20,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""mobileAppOnly"":""0""}",FREE,0.00,,DAILY,,,,0.15831427807389817,1,1
https://reef33.vip,Reef33,139799,<b>Daily Free Lucky 365</b>,,5.00,5.0,200,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,0.3974190335047421,1,1
https://reef33.vip,Reef33,811174,<b>Daily Free </b>,,3.00,3.0,150,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,0.2915211013307543,1,1
https://speedau.live,SpeedAU,222157,<B>Free 365Days</B>,,4.00,4.0,100,0.05,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,0.014351859507490763,1,1
https://speedau.live,SpeedAU,741762,<b>Subscribe Bonus</b>,,30.00,30.0,200,30,0.00,,"{""displayAngpaoText"":""0"",""displayDescriptionOnly"":""1"",""creditLessThan"":0.1,""mustJoinTelegramChannel"":""companyspeedau"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,,,,,6.004171509496215,1,1
https://redspin88.com,RedSpin,261145,<b>New Register Free Spin 88 !!<b>,,0.10,0.1,300,30,0.00,,"{""freeRoundAPI"":{""site"":""BNG2"",""params"":{""campaign"":""BNG free spin"",""total_rounds"":88,""game_id"":""496"",""bonus_type"":""FIXED_FREEBET"",""total_bet"":0.2,""round_bet"":0.2}},""displayDescriptionOnly"":""1"",""creditLessThan"":""0.01"",""displayAngpaoText"":""0"",""startDate"":""2026-03-23"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,,,,,0.0022498427552897437,0,1
https://redspin88.com,RedSpin,261148,<b>App Daily Free Spin<b>,,0.10,0.1,100,30,0.00,,"{""freeRoundAPI"":{""site"":""BNG2"",""params"":{""campaign"":""BNG free spin"",""total_rounds"":20,""game_id"":""496"",""bonus_type"":""FIXED_FREEBET"",""total_bet"":0.2,""round_bet"":0.2}},""displayDescriptionOnly"":""1"",""creditLessThan"":""0.01"",""displayAngpaoText"":""0"",""walletId"":1,""changeGameId"":1,""mobileAppOnly"":""1""}",FREE,0.00,,DAILY,,,,0.008882878750398795,0,1
https://redspin88.com,RedSpin,10474,[App] Daily Free,,5.00,5.0,100,30,0.00,,"{""mobileAppOnly"":""1"",""creditLessThan"":""0.01"",""displayDescriptionOnly"":""1"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,1.353644485871592,1,1
https://redspin88.com,RedSpin,261152,<b>DOWNLOAD APP GIFT FREESPIN<b>,,0.10,0.1,100,10,0.00,,"{""freeRoundAPI"":{""site"":""BNG2"",""params"":{""campaign"":""BNG free spin"",""total_rounds"":30,""game_id"":""496"",""bonus_type"":""FIXED_FREEBET"",""total_bet"":0.2,""round_bet"":0.2}},""displayDescriptionOnly"":""1"",""creditLessThan"":""0.01"",""displayAngpaoText"":""0"",""startDate"":""2026-03-23"",""walletId"":1,""changeGameId"":1,""mobileAppOnly"":""1""}",FREE,0.00,,,,,,0.006202764220146792,0,1
https://royale9au.com,Royale9 Jernice,753502,Checkin Monday,,19.00,19.0,410,15,0.00,,"{""displayDescriptionOnly"":""1"",""displayAngpaoText"":""0"",""claimTime"":""N=01"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,WEEKLY,,,,1.0838363548106638,1,1
https://sapphireaud.com,SAPPHIRE,133076,<b>Bonza Free 365</b>,,3.00,3.0,150,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,DAILY,,,,0.2915211013307543,1,1
https://sapphireaud.com,SAPPHIRE,829207,<b>VPLUS Daily Free </b>,,2.00,2.0,200,0.05,0.00,,"{""displayDescriptionOnly"":""1""}",FREE,0.00,,DAILY,,,,0.002438311402920131,1,1
https://sapphireaud.com,SAPPHIRE,711479,<b>TLG Daily Free 5</b>,,5.00,5.0,250,10,0.00,,"{""displayAngpaoText"":""1"",""displayDescriptionOnly"":""1"",""creditLessThan"":0.1,""registerDate"":""2024-01-01"",""mobileAppOnly"":""0"",""mustJoinTelegramChannel"":""SapphireAUFreebieGroupA1""}",FREE,0.00,,DAILY,,,,0.3006845729562095,1,1
https://topaz33.com,TOPAZ33,142233,<b>FREE 365</b>,,5.00,5.0,200,20,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameid"":1}",FREE,0.00,,DAILY,,,,0.5045888277145305,1,1
https://topaz33.com,TOPAZ33,836390,<b>⭐DAILY HOUR FREE,,3.00,3.0,50,10,0.00,,"{""creditLessThan"":0.1,""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1"",""displayDescriptionOnly"":""1""}",FREE,0.00,,HOURLY,,,,1.1509900370660882,0,1
https://topaz33.com,TOPAZ33,763678,<b>Download Apps Free</b>,,20.00,20.0,600,5,0.00,,"{""creditLessThan"":0.5,""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1,""mobileAppOnly"":""1""}",FREE,0.00,,DAILY,,,,0.4655348848810012,0,1
https://super996.com,SUPER996,96553,"<b style=""color:#00FFFF;"">SHARE & INVITE</b>",,10,10.0,200,20,0.00,,"{""customBonus"":""sharebonus"",""creditLessThan"":0.1,""startDate"":""2023-03-22"",""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1,""mobileAppOnly"":""1"",""maxCount"":2}",CUSTOM,0.00,,,,,,1.2547964592173841,1,1
https://world99aud.com,WORLD99,146386,<b>Download App Bonus</b>,,20.00,20.0,499,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1"",""mobileAppOnly"":""1"",""ignoreTrxAmount"":1,""changeGameId"":1,""walletId"":1}",FREE,0.00,,DAILY,,,,0.7844515302831455,1,1
https://vvip15au.com,VVIP15 Australia Online Casino,186269,<b>DOWNLOAD APPS BONUS</b>,,15.55,15.55,311,20,0.00,,"{""creditLessThan"":1,""displayDescriptionOnly"":""1"",""mobileAppOnly"":""1"",""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""0""}",FREE,0.00,,,,,,1.2916435191820996,1,1
https://wombats88.com,Wombat88,159928,<b>Download APP</b>,,5.00,5.0,250,20,0.00,,"{""walletId"":1,""changeGameId"":1,""creditLessThan"":""0.10"",""mobileAppOnly"":""1"",""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1""}",FREE,0.00,,,,,,0.38176851984621313,1,1
https://wombats88.com,Wombat88,102199,<B>Daily Free</B>,,5.00,5.0,488,25,0.00,,"{""walletId"":1,""changeGameId"":1,""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""registerDate"":""2023-10-01""}",FREE,0.00,,DAILY,,,,0.1770700527999645,1,1
https://1spinnwin.com,1SPIN&WIN,12206,"<b style=""color:#4169e1;"">Free Spin X 100</b>",,10.00,10.0,100,10,100.00,,"{""creditLessThan"":0.1,""maxRoundTargetAll"":1,""displayDescriptionOnly"":""1"",""claimTime"":""H=17,H=18""}",FREE,0.00,,DAILY,,,,0.02203030760485425,1,1
https://cr33au.com,CR33,691058,"<b style=""color:#;"">Daily Free Points</b>",,3200.00,3200.0,64000,15,0.00,,"{""creditLessThan"":1,""mobileAppOnly"":""0"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,1.6087605116993464,1,1
https://cr33au.com,CR33,691170,"<b style=""color:#;"">Daily Points Reward</b>",,198.00,198.0,238,10,0.00,,"{""creditLessThan"":1,""mobileAppOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,40.12357847203428,1,1
https://goldencrown96.com,IPAY7,200115,"<b style=""color:gold"">FREE CREDIT 365DAY </b>",,2.00,2.0,200,20,0.00,,"{""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1""}",FREE,0.00,,DAILY,,,,0.15215144082253726,1,1
https://glorya77.com,GLORYA77,695301,<b>APP Bonus Free<b>,,18.00,18.0,68,20,0.00,,"{""walletId"":1,""changeGameId"":1,""creditLessThan"":0.01,""fixRT"":1,""displayDescriptionOnly"":""1""}",FREE,0.00,,,,,,10.472530755252265,1,1
https://glorya77.com,GLORYA77,162600,Sign In Day 1,,21.00,21.0,33,20,0.00,,"{""walletId"":1,""changeGameId"":1,""claimTime"":""N=01"",""creditLessThan"":0.01,""fixRT"":1,""displayDescriptionOnly"":""1""}",FREE,0.00,,WEEKLY,,,,31.66726736561203,1,1
https://gold77au.com,GOLD77,162187,"<b style=""color:#;"">Daily Free Chip</b>",,777.00,777.0,7770,10,0.00,,"{""startDate"":""2023-11-15"",""creditLessThan"":0.05,""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,3.070192925334543,1,1
https://in8.one,IN8,463893,New Register Free,,198.00,198.0,2000,20,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1}",FREE,0.00,,,,,,3.560592957296053,1,1
https://in8.one,IN8,796828,FACEBOOK LIMITED BONUS,,8.00,8.0,80,10,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,2.316654479144853,1,1
https://in8.one,IN8,795594,TELEGRAM LIMITED BONUS,,10.00,10.0,288,20,0.00,,"{""displayDescriptionOnly"":""1"",""creditLessThan"":0.01,""walletId"":1,""changeGameId"":1}",FREE,0.00,,DAILY,,,,0.7954633400358477,1,1
https://harbour33.com,HARBOUR33,815239,<b>⭐Harbour33 Mega Event </b>,,88.00,88.0,1000,15,0.00,,"{""creditLessThan"":0.1,""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1"",""registerBeforeDate"":""2026-04-30"",""displayAngpaoText"":""1""}",FREE,0.00,,,,,,2.6646490168407952,1,1
https://harbour33.com,HARBOUR33,135990,<b>⭐DAILY HOUR FREE,,4.00,4.0,50,10,0.00,,"{""creditLessThan"":0.1,""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1"",""displayDescriptionOnly"":""1""}",FREE,0.00,,HOURLY,,,,1.6776200232700398,1,1
https://harbour33.com,HARBOUR33,815675,<B>Apps Daily Free</B>,,15.00,15.0,500,10.01,0.00,,"{""creditLessThan"":0.1,""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1"",""mobileAppOnly"":""1""}",FREE,0.00,,,,,,0.536143501779564,1,1
https://inskingdom8.com,INSKINGDOM8,823234,<b>Welcome Back Free,,100.00,100.0,300,20,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""registerBeforeDate"":""2026-03-01"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,,,,,15.584332644933966,1,1
https://inskingdom8.com,INSKINGDOM8,237229,<B>Download Apps Free,,50.00,50.0,500,10,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1"",""walletId"":1,""changeGameId"":1,""displayAngpaoText"":""1"",""mobileAppOnly"":""1""}",FREE,0.00,,,,,,2.60975639940788,1,1
https://i8au.online,I8AU,153333,Daily Login Free,,3.80,3.8,400,20,0.00,,"{""creditLessThan"":0.1,""displayDescriptionOnly"":""1""}",FREE,0.00,,DAILY,,,,0.14802035826969753,1,1
https://lion88.website,LION88,157853,<b>Daily Free</b>,,5.00,5.0,588,21,0.00,,"{""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1"",""creditLessThan"":0.1}",FREE,0.00,,DAILY,,,,0.13307278870333403,1,1
https://lion88.website,LION88,157854,<b>Download App Bonus</b>,,5.00,5.0,300,20,0.00,,"{""walletId"":1,""changeGameId"":1,""displayDescriptionOnly"":""1"",""displayAngpaoText"":""1"",""mobileAppOnly"":""1""}",FREE,0.00,,,,,,0.30396498381466175,0,1
https://ipay9aud.com,iPAY9,817609,iPAY9 APP BONUS,,20.00,20.0,300,20,0.00,,"{""creditLessThan"":1,""displayDescriptionOnly"":""1"",""mobileAppOnly"":""1"",""displayAngpaoText"":""1"",""ignoreTrxAmount"":1,""walletId"":1,""changeGameId"":1}",FREE,0.00,,MONTHLY,,,,1.8813915787157607,1,1
https://ipay9aud.com,iPAY9,103170,FREE CHIPS,,10.00,10.0,100,20,0.00,,"{""mobileAppOnly"":""0"",""registerDate"":""2023-01-15"",""creditLessThan"":1,""displayDescriptionOnly"":""1"",""changeGameId"":1,""walletId"":1}",FREE,0.00,,MONTHLY,,,,2.9844257543630697,1,1
